Hamlin,Colling,4-Oct-23,Clearwater,Florida,10/8/2017
Doralyn,Colliss,7.11.1992,Fort Collins,Colorado,7/12/2000
Kit,Collum,9.3.1949,Longview,Texas,29/9/2008
Elmer,Collyns,4/17/1952,Lexington,Kentucky,5/12/2008
Bambi,Colqueran,20.8.1997,Washington,District of Columbia,4/1/2002
Channa,Coltan,5/13/1928,New Orleans,Louisiana,4/29/2011
Hamlen,Combe,4/3/1971,Los Angeles,California,2/8/2009
Liv,Comelini,9/2/1956,Pinellas Park,Florida,4/8/2012
Lanette,Comerford,8/4/1930,Madison,Wisconsin,5/18/2009
Artemas,Cominetti,9-Jan-63,Seattle,Washington,12/21/2009
Nelia,Cominoli,21-Apr-44,Pocatello,Idaho,2/24/2017
Mahmoud,Cominotti,7-Apr-69,Boston,Massachusetts,8/1/2000
Quinton,Commucci,8-Aug-90,Albuquerque,New Mexico,1/24/2003
Pegeen,Como,28-Sep-87,Colorado Springs,Colorado,7/11/2013
Kendrick,Compfort,3/31/1990,Laredo,Texas,12/20/2000
Sisely,Conaghan,20.10.1983,Fort Worth,Texas,5/7/2004
Anetta,Coneron,24-Nov-93,North Little Rock,Arkansas,12/6/2015
Parnell,Coners,11/29/1967,Akron,Ohio,20/12/2004
Daniel,Coniam,26.5.1959,Flint,Michigan,26/3/2005
Cortie,Conibeer,4/27/1932,New York City,New York,11/6/2004
Carmon,Conkling,2/11/1933,Tulsa,Oklahoma,3/28/2007
Meara,Conniam,6.9.1942,Columbus,Ohio,23/10/2010
Diego,Conor,5/10/1935,Colorado Springs,Colorado,26/04/2001
Jacinda,Conradie,3/15/1943,Lansing,Michigan,7/20/2014
Theodosia,Conrard,9.2.1948,Omaha,Nebraska,24/11/2012
Judy,Conyer,9/18/1923,Detroit,Michigan,5/12/2002
Cazzie,Cooke,4-Oct-96,Austin,Texas,11/19/2009
Marten,Cookes,22-Jul-34,Boca Raton,Florida,3/27/2007
Angil,Cookley,4/12/1993,New Orleans,Louisiana,3/8/2010
Mattheus,Cool,9/8/1931,Bronx,New York,5/2/2017
Willyt,Coonihan,1/22/1972,Cambridge,Massachusetts,12/30/2015
Brigit,Coot,12.1.1995,New York City,New York,27/9/2011
Axel,Coot,24-Jun-62,Abilene,Texas,9/6/2006
Lucita,Copelli,4/20/1930,Lafayette,Louisiana,14/03/2001
Brier,Coper,4-Oct-28,San Diego,California,9/30/2009
Kirbee,Copins,1/21/1981,Cincinnati,Ohio,2/9/2004
Ardith,Copland,8/4/1975,Miami,Florida,7/22/2010
Ebonee,Copley,11/3/1989,Rochester,New York,5/18/2007
Ashlee,Corain,3/15/1979,El Paso,Texas,26/08/2003
Jillian,Corben,25-Sep-82,Little Rock,Arkansas,10/28/2008
Alford,Corbert,7/25/1934,San Jose,California,6/20/2003
Bernette,Cordelet,8/7/1976,Mc Keesport,Pennsylvania,9/18/2014
Letta,Cordelette,16-May-36,Des Moines,Iowa,6/20/2011
Ronnica,Cordero,19-May-31,Salt Lake City,Utah,12/6/2016
Teodora,Cords,6/16/1980,Dearborn,Michigan,6/3/2006
Jessalyn,Corkan,12/31/1947,Fort Lauderdale,Florida,6/6/2005
Simeon,Cormack,12.11.1990,Chicago,Illinois,22/12/2017
Rebecka,Cornelleau,17-Sep-77,Madison,Wisconsin,12/14/2010
Sylvia,Corpes,28.9.1947,Amarillo,Texas,26/1/2009
Maitilde,Corr,4-Jan-30,Columbus,Ohio,4/7/2017
Thurstan,Corradi,2/1/1958,Boulder,Colorado,9/28/2012
Osbert,Corrado,10/27/1977,Pueblo,Colorado,6/6/2011
Sascha,Corrao,10/7/1946,Lubbock,Texas,20/09/2003
Jens,Corson,2/1/1980,Los Angeles,California,12/13/2002
Jaime,Corstan,16-Sep-95,Newport News,Virginia,10/17/2012
Barbi,Corteis,2/14/1984,Omaha,Nebraska,10/2/2008
Art,Corthes,14.9.1956,Little Rock,Arkansas,21/1/2005
Donielle,Corzor,3/27/1964,Tucson,Arizona,7/16/2015
Alexine,Cosans,3/14/1968,Waterloo,Iowa,12/6/2015
Sigrid,Cosser,1-Oct-71,Washington,District of Columbia,8/15/2001
Kris,Costell,15.9.1951,San Bernardino,California,1/4/2003
Fernanda,Costock,7/20/1973,Spokane,Washington,10/10/2002
Morganne,Coston,13-Aug-80,Youngstown,Ohio,2/24/2002
Terence,Cotsford,8/31/1954,Brooklyn,New York,4/2/2015
Beaufort,Cotta,31.1.1976,Oklahoma City,Oklahoma,18/1/2000
Milicent,Cottee,12/5/1986,Riverside,California,7/1/2012
Cindra,Cottisford,8/20/1923,Chicago,Illinois,11/12/2014
Ichabod,Couche,2/13/1965,Springfield,Massachusetts,4/7/2009
Trudi,Coule,13-Apr-35,Ridgely,Maryland,1/27/2000
Karoly,Coulsen,8/7/1966,Saint Paul,Minnesota,2/8/2011
Farra,Coulthurst,5/4/1992,Lexington,Kentucky,6/10/2008
Hadrian,Coumbe,12/17/1931,Las Vegas,Nevada,11/20/2004
Jessie,Counihan,8/31/1997,Amarillo,Texas,4/9/2012
Trumaine,Courtonne,1-Apr-38,Fort Worth,Texas,4/4/2001
Pyotr,Couves,12/14/1940,Montpelier,Vermont,12/3/2013
Sampson,Couzens,5/3/1997,Milwaukee,Wisconsin,6/15/2008
Lon,Covendon,12/21/1954,Brooklyn,New York,6/15/2013
Kaia,Coventry,13-Oct-42,Ocala,Florida,9/16/2006
Bentley,Coveny,5/25/1955,Dallas,Texas,9/4/2001
Lesya,Covil,17-Jul-37,Huntington,West Virginia,3/4/2013
Jenna,Covolini,3/27/1980,Fairbanks,Alaska,6/7/2003
Minnie,Covolini,5/18/1950,Baltimore,Maryland,9/25/2001
Flore,Cowe,20-Jan-53,New Orleans,Louisiana,9/1/2015
Christal,Cowell,10/2/1963,Spokane,Washington,11/5/2013
Clemmie,Cowins,3/22/1979,El Paso,Texas,27/11/2013
Tallie,Cowland,8/27/1979,Detroit,Michigan,11/18/2012
Amery,Cox,3/16/1956,Brooklyn,New York,7/18/2013
Gale,Coxhead,11/20/1988,Macon,Georgia,12/23/2007
Rosalind,Coxhead,8-Oct-35,Los Angeles,California,3/2/2017
Crissie,Coysh,11/5/1959,Buffalo,New York,7/18/2000
Alonso,Coytes,3.5.1936,Frankfort,Kentucky,23/7/2008
Tanitansy,Crab,3-Nov-57,Atlanta,Georgia,8/21/2001
Cathrin,Cracker,6/11/1938,Portland,Oregon,10/25/2016
Alexei,Cracoe,1/23/1961,Dallas,Texas,8/19/2016
Tallie,Craigie,28.9.1951,Asheville,North Carolina,11/9/2005
Laurette,Crammy,10.10.1956,Lawrenceville,Georgia,10/4/2012
Elie,Cramphorn,5/30/1965,York,Pennsylvania,3/17/2014
Prue,Cranch,6.8.1946,Bradenton,Florida,25/12/2010
Jessy,Craney,1/18/1926,Gary,Indiana,23/05/2005
Patrizius,Crangle,27.12.1937,East Saint Louis,Illinois,15/7/2012
Pippy,Cranney,2.3.1990,Brooklyn,New York,10/5/2004
Karlen,Cranston,2/19/1983,White Plains,New York,12/19/2006
Wes,Cranstoun,13-Aug-82,Albuquerque,New Mexico,5/31/2007
Tom,Creak,9/9/1970,Buffalo,New York,21/11/2009
Janella,Creasey,6/23/1957,Houston,Texas,1/18/2012
Abelard,Creffield,1/8/1957,Austin,Texas,7/13/2008
Darwin,Cremer,14.6.1958,Des Moines,Iowa,15/9/2007
Harlin,Cremin,4/2/1997,Alexandria,Virginia,15/06/2005
Addy,Crepel,22-Jul-52,Milwaukee,Wisconsin,10/24/2007
Clemente,Crewes,6/21/1989,Denton,Texas,6/3/2004
Nesta,Cribbin,3.2.1969,Redwood City,California,11/11/2004
Paulette,Cribbott,25-Jan-42,San Diego,California,3/4/2010
Irwinn,Cridlin,2/25/1970,Jamaica,New York,18/03/2017
Tami,Crippell,10/10/1944,Charleston,South Carolina,4/15/2007
Clair,Cripwell,15.1.1959,Manassas,Virginia,10/7/2001
Carlyn,Cripwell,7/4/1967,Gainesville,Georgia,5/24/2011
Tova,Crisall,7-Nov-85,Washington,District of Columbia,8/31/2017
Jorie,Critchley,8/6/1945,Salt Lake City,Utah,1/15/2011
Darill,Croke,5/14/1951,Anaheim,California,12/11/2003
Aubrette,Crop,9/29/1934,Baton Rouge,Louisiana,19/01/2004
Caron,Crosetto,10/1/1941,Tacoma,Washington,1/21/2013
Wade,Crosham,5/12/1926,Carlsbad,California,18/01/2005
Bobbie,Crossgrove,12/5/1976,Indianapolis,Indiana,9/15/2008
Sapphira,Croster,11-Aug-21,Dallas,Texas,9/14/2000
Aube,Crotch,9-Jan-62,Inglewood,California,10/5/2006
Corilla,Crottagh,21.11.1923,Oklahoma City,Oklahoma,12/11/2004
Beverlee,Crouch,1/15/1979,Norcross,Georgia,2/12/2018
Anett,Crowche,2.12.1950,Detroit,Michigan,13/4/2002
Joseph,Crowcum,6/12/1968,Norwalk,Connecticut,12/29/2012
Leroi,Crowe,9/13/1926,Newport News,Virginia,5/18/2003
Cymbre,Crowne,12/27/1925,Miami,Florida,5/23/2013
Den,Crowthe,11/22/1948,Augusta,Georgia,5/1/2013
Valentine,Cruce,8/22/1985,Dallas,Texas,10/22/2002
Calley,Cruess,17.9.1938,Corona,California,7/7/2011
Merl,Crufts,1/12/1930,Kansas City,Kansas,1/1/2002
Aldridge,Cruickshank,5/12/1998,Milwaukee,Wisconsin,9/18/2004
Aron,Crummie,12/16/1964,Miami,Florida,11/16/2002
Paxon,Crunden,5/27/1972,Springfield,Ohio,11/27/2009
Osmond,Crunkhurn,7/5/1980,Fort Worth,Texas,27/02/2018
Nydia,Crusham,1/22/1988,Portland,Oregon,4/19/2012
Sal,Cryer,6/21/1980,Birmingham,Alabama,31/05/2015
Jessie,Cubin,10/4/1991,Lexington,Kentucky,1/28/2003
Stormi,Cud,3/3/1968,Omaha,Nebraska,24/03/2007
Hurlee,Cuddehy,3/9/1977,Johnstown,Pennsylvania,7/24/2004
Ram,Cuell,26.5.1996,Atlanta,Georgia,1/5/2005
Peterus,Cuff,9/19/1944,Norfolk,Virginia,9/27/2002
Marthe,Culkin,7/5/1996,Arlington,Virginia,3/22/2000
Cristy,Culkin,8/3/1976,Atlanta,Georgia,8/27/2012
Francis,Cullington,29.7.1954,New Hyde Park,New York,6/4/2006
Josephina,Cullity,24.7.1972,Saint Louis,Missouri,24/5/2009
Birch,Cullnean,11/12/1963,Melbourne,Florida,12/9/2013
Udale,Culverhouse,2/21/1995,Springfield,Illinois,11/18/2002
Delinda,Cumbridge,11.10.1940,Topeka,Kansas,29/11/2014
Helenelizabeth,Cumbridge,8/8/1991,Baltimore,Maryland,24/11/2005
Nero,Cumesky,6/1/1966,Newton,Massachusetts,24/01/2002
Sanderson,Cumine,11/14/1951,Columbus,Georgia,3/11/2006
Laurie,Cuningham,5/7/1951,Kingsport,Tennessee,5/6/2005
Heywood,Cunrado,4/22/1969,Santa Barbara,California,12/10/2011
Leonerd,Cunrado,26-Mar-27,Washington,District of Columbia,10/24/2004
Wendell,Cupper,1/17/1967,Washington,District of Columbia,1/12/2003
Paola,Curling,17.5.1944,Lincoln,Nebraska,18/6/2001
Ricki,Curner,2-May-56,Grand Rapids,Michigan,12/26/2004
Aggy,Currao,28.1.1950,Staten Island,New York,12/8/2005
Samantha,Currer,12/22/1957,Baton Rouge,Louisiana,6/23/2008
Anabella,Currer,2-Aug-39,Arlington,Virginia,12/19/2001
Viviyan,Curteis,6/14/1965,Houston,Texas,8/2/2013
Callie,Cutbush,28.11.1978,Tampa,Florida,29/4/2007
Wilma,Cutbush,7/28/1989,Santa Clara,California,5/21/2005
Rodrick,Cutcliffe,5-Jun-80,Naples,Florida,1/27/2017
Dilly,Cutmore,1.2.1948,Anaheim,California,21/11/2013
Leigh,Cutten,3/9/1987,Sacramento,California,7/18/2006
Alastair,Cyseley,4/20/1924,Minneapolis,Minnesota,3/26/2004
Beitris,Cyson,5/15/1970,Fort Myers,Florida,15/05/2000
Barbabra,Czajkowska,2/5/1927,Corpus Christi,Texas,22/03/2013
Grenville,d' Eye,10/14/1927,Zephyrhills,Florida,11/12/2003
Aylmar,Dacres,4/3/1989,Naperville,Illinois,10/2/2018
Cameron,Dacres,5/22/1921,Washington,District of Columbia,8/3/2016
Lukas,Dacres,19-Jan-84,Bradenton,Florida,12/14/2006
Karoly,Dadge,2/28/1961,Jeffersonville,Indiana,4/22/2015
Jeno,Dadley,4.2.1984,Philadelphia,Pennsylvania,11/10/2008
Mimi,Dael,10/8/1958,Young America,Minnesota,3/23/2011
Ruthanne,Daffern,22-Jul-95,Billings,Montana,7/11/2003
Billy,Dagnan,3/29/1966,Albuquerque,New Mexico,12/9/2008
Gratiana,Dainty,19-Aug-91,Philadelphia,Pennsylvania,2/6/2015
Bastian,Daish,3/5/1943,Harrisburg,Pennsylvania,2/20/2009
Jacquette,Dalgety,10-Nov-87,Carson City,Nevada,10/15/2010
Tish,Dalinder,4.6.1940,Montgomery,Alabama,23/10/2006
Wye,Dallender,24-Dec-33,New Orleans,Louisiana,8/24/2002
Rafa,Dallman,7/16/1994,Baton Rouge,Louisiana,12/1/2016
Maddie,Dallmann,4/4/1982,Baltimore,Maryland,1/31/2009
Kermie,D'Alwis,3/18/1991,Sioux Falls,South Dakota,12/25/2015
Sabra,Dalyiel,1/16/1952,Lubbock,Texas,4/2/2005
Benjamen,Damiata,8.4.1960,New York City,New York,10/12/2011
Opaline,Dancy,10/16/1982,Midland,Texas,12/27/2006
Nadiya,Dandy,13-Aug-29,Vienna,Virginia,4/2/2016
Rori,Daniaud,2/16/1963,Evansville,Indiana,6/8/2016
Meghann,Daniaud,2/28/1998,Macon,Georgia,7/13/2013
Rosette,Danielczyk,12/8/1989,Montpelier,Vermont,7/19/2006
Gilles,Danielot,10.12.1936,Brooksville,Florida,16/7/2002
Joycelin,Danielovitch,23.2.1927,Maple Plain,Minnesota,5/5/2005
Nikolaos,Danielsky,9.3.1961,Orlando,Florida,25/10/2006
Davey,Danser,6-Jul-75,Louisville,Kentucky,10/16/2014
Whitman,Danslow,21.12.1931,New York City,New York,27/3/2009
Mortie,Darben,1/22/1942,Houston,Texas,22/07/2016
Barnie,Darke,5/24/1968,Kansas City,Kansas,16/01/2005
Filia,Darnbrook,5/15/1945,Detroit,Michigan,8/13/2004
Maggy,Darnbrough,12.7.1935,Annapolis,Maryland,2/7/2003
Eberhard,Darnody,6/14/1991,San Luis Obispo,California,5/16/2007
Edin,Darque,16.3.1928,Kansas City,Missouri,4/6/2005
Winnifred,Darragon,18-Feb-59,Portland,Oregon,7/16/2017
Jeanine,Darrigone,3/5/1981,Colorado Springs,Colorado,2/2/2003
Reggie,Darth,1/20/1930,Anchorage,Alaska,6/30/2012
Ragnar,Darthe,1-Jul-23,Memphis,Tennessee,6/7/2003
Loydie,Darwin,2/22/1998,Peoria,Illinois,16/07/2011
Lorettalorna,Dary,12/22/1972,Miami,Florida,27/04/2013
Rosanne,Davidek,4/10/1950,Omaha,Nebraska,1/26/2015
Chic,Davidov,8/26/1995,Dallas,Texas,10/11/2012
Silvester,Davidovics,2/22/1934,Danbury,Connecticut,10/18/2001
Myrtie,Davidovicz,8/25/1924,Austin,Texas,19/05/2008
Jarrett,Davidowich,12.3.1926,Columbus,Ohio,20/2/2005
Bearnard,Davids,6/20/1957,Waterloo,Iowa,7/19/2001
Pooh,Davidsen,1.5.1972,Saint Paul,Minnesota,10/12/2006
Leonie,Davis,15.9.1921,San Jose,California,5/6/2013
Fina,Davisson,12/12/1927,Kansas City,Missouri,11/12/2010
Zolly,Davley,29-Feb-92,Las Vegas,Nevada,4/20/2017
Sly,Davy,2/24/1939,Los Angeles,California,1/12/2002
Melisa,Daw,8/28/1986,Austin,Texas,2/17/2012
Catlee,Dawkes,2/28/1925,Bonita Springs,Florida,23/07/2017
Modestine,Daybell,5.8.1981,Elizabeth,New Jersey,3/8/2000
Homerus,Dayer,3/3/1976,San Antonio,Texas,3/29/2015
Kevyn,Dayes,22-Jun-48,Ventura,California,10/20/2009
Davida,Daymond,9/9/1938,Boise,Idaho,19/03/2012
Demeter,de Aguirre,8.10.1924,Lincoln,Nebraska,30/5/2016
Nedda,de Almeida,16-Feb-64,Lafayette,Louisiana,8/7/2009
Duky,De Angelo,7/31/1937,Brooklyn,New York,5/12/2006
Olin,De Banke,6/2/1935,Omaha,Nebraska,21/10/2006
Martin,De Beneditti,8/28/1950,Boston,Massachusetts,4/6/2007
Yuri,De Biasi,10/11/1956,Arlington,Virginia,9/25/2005
Heall,De Biasi,9-May-77,Springfield,Illinois,7/12/2008
Sibbie,De Bruin,19.5.1941,Jersey City,New Jersey,15/2/2006
Cissiee,De Carolis,28-Nov-83,Honolulu,Hawaii,12/6/2005
Kristi,de Clerq,8/6/1997,Oklahoma City,Oklahoma,10/17/2003
Gifford,De Cruce,22.11.1980,Bethesda,Maryland,21/4/2001
Iago,de Cullip,10/7/1945,Norwalk,Connecticut,5/16/2013
Kalina,de Cullip,23-Feb-20,El Paso,Texas,1/26/2007
Humphrey,De Dei,19-Apr-31,San Diego,California,8/20/2004
Dall,De Francesco,4-Feb-71,Phoenix,Arizona,3/29/2003
Tome,De La Hay,2-May-67,Boston,Massachusetts,3/16/2000
Dianemarie,De Launde,20-Dec-26,Alpharetta,Georgia,4/3/2000
Fannie,De Lorenzo,12/3/1935,Des Moines,Iowa,7/16/2014
Malorie,De Meyer,7/25/1966,Hartford,Connecticut,10/11/2014
Caleb,De Michele,9/4/1928,Cincinnati,Ohio,4/19/2017
Danica,de Mullett,10/10/1947,Manchester,New Hampshire,19/04/2014
Eb,de Mullett,2/5/1938,Corpus Christi,Texas,12/14/2000
Quinta,Deaconson,5/29/1920,Sacramento,California,6/24/2011
Siffre,Dearnaly,17.11.1983,Augusta,Georgia,30/5/2010
Andeee,Deary,6/17/1982,Washington,District of Columbia,22/12/2001
Fleur,Deas,9/27/1970,El Paso,Texas,20/09/2009
Codie,Death,9/15/1976,Durham,North Carolina,2/9/2013
Bill,Deaton,9/30/1946,Jacksonville,Florida,10/3/2010
Quent,Debell,2/26/1942,Little Rock,Arkansas,5/23/2006
Constantina,Deble,3/16/1973,Brooksville,Florida,12/14/2015
Antonio,Dechelette,22-Dec-50,Chula Vista,California,2/3/2012
Devonna,Dedmam,5/5/1983,Orange,California,6/7/2009
Granger,Deegan,28.2.1995,Zephyrhills,Florida,26/1/2010
Mirabella,Deem,3/25/1967,Indianapolis,Indiana,2/20/2000
Keefe,Deeming,27-Apr-92,Wilmington,North Carolina,3/30/2018
Hanan,Deering,9/10/1941,Hartford,Connecticut,15/02/2018
Benton,Deinert,10/12/1929,Harrisburg,Pennsylvania,3/10/2017
Claretta,Deinhardt,7-Jul-20,Tyler,Texas,4/17/2016
Kennan,Delacourt,8/22/1925,Greenville,South Carolina,10/3/2002
Tory,Delap,5/16/1945,Knoxville,Tennessee,2/7/2015
Mortimer,Delgardillo,1/16/1940,Syracuse,New York,29/12/2002
Marthe,Delgardo,7/29/1923,Fayetteville,North Carolina,9/12/2011
Abigael,Delgaty,8/23/1949,Grand Rapids,Michigan,3/26/2006
Hans,Della Scala,3/23/1931,Gastonia,North Carolina,1/10/2003
Theda,Delle,11/3/1967,Jamaica,New York,10/20/2012
Joann,Dellenbrok,11/11/1952,Washington,District of Columbia,10/29/2011
Elna,Dellit,9/25/1927,Denver,Colorado,17/01/2001
Garrik,Deluze,12-Nov-75,Washington,District of Columbia,7/3/2011
Mata,Demangel,10/15/1922,Kansas City,Missouri,15/12/2000
Merrick,D'Emanuele,7/25/1970,Vienna,Virginia,7/23/2002
Marieann,Demetr,5/9/1996,San Antonio,Texas,11/28/2009
Mick,Demko,15.5.1980,Odessa,Texas,4/3/2015
Nigel,Dench,11-Nov-68,Milwaukee,Wisconsin,10/12/2007
Brigitta,Dendon,28.10.1981,New York City,New York,11/1/2016
Eilis,Deniso,12/18/1950,El Paso,Texas,3/12/2004
Verine,Denne,2-Nov-61,Tulsa,Oklahoma,7/27/2000
Kath,Dennehy,12/28/1976,Long Beach,California,28/05/2006
Sonnnie,Dennistoun,9/24/1921,Hattiesburg,Mississippi,3/18/2000
Cassondra,Denyakin,5/31/1958,San Francisco,California,9/8/2000
Kym,Denziloe,7/30/1941,Phoenix,Arizona,5/19/2005
Godart,Depper,3/1/1925,Topeka,Kansas,8/11/2012
Marje,Derby,17-Aug-23,Saint Louis,Missouri,8/25/2010
Sidonia,Derell,12-Apr-92,Boston,Massachusetts,6/23/2000
Timmie,Derill,12/31/1936,Charlotte,North Carolina,13/02/2005
Drugi,Dermot,10/7/1997,Erie,Pennsylvania,31/12/2012
Ruperto,Derobert,1/11/1995,Bakersfield,California,12/1/2014
Alix,Derrington,15.8.1927,Columbus,Georgia,23/4/2002
Miranda,Desaur,2/22/1965,Oakland,California,8/8/2006
Domenico,Desesquelle,8-May-25,Jacksonville,Florida,4/19/2009
Bendix,Desquesnes,3-May-88,Lima,Ohio,7/1/2004
Emilia,Dessant,10/29/1969,Houston,Texas,1/31/2007
Berni,Dessent,3/21/1952,Oklahoma City,Oklahoma,1/6/2015
Evangeline,Destouche,10/9/1952,Boston,Massachusetts,24/01/2018
Elaine,Detloff,10/22/1934,Riverside,California,5/3/2016
Etan,Devanney,1/28/1991,Portland,Oregon,26/10/2011
Anne,Devereu,27-Jun-79,Tulsa,Oklahoma,3/24/2003
Garald,Devericks,6/29/1953,San Diego,California,18/08/2000
Farrand,Deverock,19.10.1995,Henderson,Nevada,22/9/2005
Natal,Deverose,7/16/1962,Portland,Oregon,8/22/2001
Bunni,Devonport,8/11/1947,Cleveland,Ohio,1/2/2004
Ellette,Dewberry,28-Sep-88,Baton Rouge,Louisiana,3/14/2010
Jorge,Di Carli,2/14/1977,New Haven,Connecticut,26/07/2011
Alia,Di Claudio,1/5/1940,Hartford,Connecticut,10/4/2010
Halsey,Di Frisco,2/17/1990,Phoenix,Arizona,8/27/2005
Deirdre,Di Giacomettino,2/7/1927,Arlington,Virginia,8/1/2014
Garvy,Di Ruggiero,4-Apr-48,San Diego,California,7/30/2010
Linn,Dibbs,7/22/1943,Topeka,Kansas,12/5/2016
Barnett,Dibsdale,6/24/1987,Kansas City,Missouri,8/11/2006
Eleen,Dicke,4/25/1970,Minneapolis,Minnesota,17/02/2016
Dominic,Dickens,3/10/1968,Charlotte,North Carolina,15/12/2005
Nicoline,Dickens,4/6/1922,Waterbury,Connecticut,8/15/2012
Sean,Dietmar,8/27/1925,Greensboro,North Carolina,2/6/2008
Romy,Digg,2/6/1971,El Paso,Texas,4/28/2007
Gillian,Diggons,19.2.1980,Cincinnati,Ohio,17/11/2003
Ferris,Dinan,7/24/1931,Akron,Ohio,14/11/2012
Juliette,Dincey,4/19/1968,Raleigh,North Carolina,12/5/2003
Ugo,Disley,7/14/1990,Nashville,Tennessee,5/1/2017
Chickie,Dismore,8-May-46,Alexandria,Virginia,4/1/2003
Mara,Divina,4/10/1970,San Antonio,Texas,11/4/2008
Eran,Dixcey,4.6.1988,Jacksonville,Florida,2/8/2014
Consuelo,Dizlie,1-Nov-42,Alpharetta,Georgia,4/11/2017
Jimmie,Dmisek,16.10.1956,Sioux Falls,South Dakota,2/9/2016
Pam,Dmitrichenko,6.10.1966,Wichita Falls,Texas,17/11/2002
Janine,Dobbings,11/26/1994,Washington,District of Columbia,1/6/2003
Jerrylee,Dobby,30-Nov-98,Pensacola,Florida,1/8/2004
Berti,Doberer,14.8.1963,Cincinnati,Ohio,15/3/2017
Fairleigh,Dockwra,27.8.1965,Baltimore,Maryland,15/5/2006
Jeanelle,Dockwray,28-Apr-98,Denver,Colorado,10/24/2012
Zea,Dod,5/22/1943,Dallas,Texas,1/9/2006
Kipper,Dodds,9/5/1995,Fayetteville,North Carolina,9/24/2012
Viv,Dodsworth,12/28/1962,Cheyenne,Wyoming,6/18/2000
Gayelord,Doeg,2/20/1957,Springfield,Illinois,17/09/2008
Wallis,Doelle,12/3/1971,Richmond,Virginia,5/3/2015
Meryl,Doidge,8/10/1983,Minneapolis,Minnesota,11/17/2000
Adan,Dolden,12/5/1967,Colorado Springs,Colorado,3/16/2005
Ebeneser,Dollar,23-Aug-80,Des Moines,Iowa,10/11/2000
Sheilakathryn,Dollman,7/26/1968,Punta Gorda,Florida,6/21/2005
Wilden,Domanek,5/28/1939,Southfield,Michigan,7/5/2006
Reggie,Domenc,4-Mar-68,Washington,District of Columbia,6/25/2002
Ardine,Domenichini,8/26/1961,Grand Rapids,Michigan,10/21/2001
Nicolis,Domenici,6/5/1972,Salt Lake City,Utah,9/26/2010
Shirline,Dominick,8/10/1985,Columbia,South Carolina,2/3/2017
Ingra,Domokos,9.1.1970,Saint Louis,Missouri,18/3/2002
Sal,Domoney,30.10.1975,Fresno,California,17/4/2004
Sibley,Domonkos,7/15/1922,Largo,Florida,8/21/2006
Bambi,Don,10.11.1990,El Paso,Texas,2/3/2007
Ned,Donativo,22.1.1931,Washington,District of Columbia,6/4/2009
Siegfried,Doncaster,9/29/1977,Houston,Texas,1/29/2004
Monty,Donegan,17.9.1953,Pittsburgh,Pennsylvania,12/7/2006
Babita,Dongles,2/29/1932,Atlanta,Georgia,10/11/2016
Katerina,D'Onise,7-Mar-84,Louisville,Kentucky,7/8/2001
Prentice,Donnachie,11/5/1970,Gainesville,Florida,11/10/2011
Cara,Donoghue,10.3.1965,Fort Smith,Arkansas,5/2/2016
Anica,Dooney,7/15/1933,Kalamazoo,Michigan,5/6/2012
Ashla,Doorly,29.4.1924,Kansas City,Kansas,23/2/2002
Sophey,Doran,4/8/1978,Pittsburgh,Pennsylvania,2/3/2012
Johnnie,Dorbon,3/30/1985,Oklahoma City,Oklahoma,11/1/2006
Bobbette,Dorey,30-Sep-96,Washington,District of Columbia,10/9/2014
Dukie,Dorney,6/4/1944,Huntington,West Virginia,1/12/2002
Annmaria,Dorset,10/28/1934,San Antonio,Texas,30/06/2007
Sky,Dosedale,17-Aug-49,Cincinnati,Ohio,12/5/2015
Ferrell,Dossetter,4/21/1956,Oklahoma City,Oklahoma,12/6/2007
Catarina,Dossetter,22-Jan-54,Huntington,West Virginia,3/7/2015
Van,Dot,24.9.1945,Philadelphia,Pennsylvania,8/3/2011
Mano,Dougharty,4/21/1967,Brooklyn,New York,6/3/2011
Alleen,Douthwaite,2/12/1992,Buffalo,New York,20/05/2009
Kurt,Douthwaite,4/14/1930,Stamford,Connecticut,3/14/2015
Andrew,Dovington,10-Sep-95,New York City,New York,10/11/2011
Freddy,Dowgill,10.8.1929,Tucson,Arizona,16/7/2007
Glennis,Downing,6/10/1984,Warren,Ohio,5/11/2008
Nata,Dows,6-May-80,Irvine,California,5/1/2001
Gerti,Dowsett,5/7/1974,Beaumont,Texas,4/22/2010
Elinor,Dowsey,4/9/1992,Metairie,Louisiana,2/23/2017
Shem,Dowson,9/10/1970,Trenton,New Jersey,1/27/2012
Paulita,Dowzell,10/20/1967,Huntsville,Alabama,11/27/2016
Dana,Doyle,5-Sep-86,Pensacola,Florida,7/8/2007
Reid,Draaisma,11/28/1996,Kansas City,Kansas,16/05/2011
Alard,Drabble,1/29/1950,Newport News,Virginia,10/2/2011
Ranique,Drable,4-Sep-65,Los Angeles,California,11/16/2013
Rosella,Drake,11-Oct-55,Hartford,Connecticut,4/20/2013
Morgen,Drakeley,1-Apr-72,Kissimmee,Florida,10/10/2004
Leontine,Drees,8/15/1947,Inglewood,California,8/2/2000
Nikolaus,Dreng,26-Nov-72,Los Angeles,California,11/11/2014
Ricky,Dresche,11.7.1927,Macon,Georgia,4/3/2016
Patricio,Drew,30.9.1936,Philadelphia,Pennsylvania,15/2/2000
Sigmund,Drewe,4/23/1923,Rochester,New York,4/22/2012
Avictor,Drewe,11/1/1953,Montgomery,Alabama,12/17/2013
